Index,Offset,SLP,Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
10.0,-487.1794871794872,200.0,0.105,0.4522429845563746,0.009842539843855502,0.4422702709391907,0.003982470428167726,2.4679702145771186e-19,0.16781860433318946,0.00018783169409629927,-0.40919424762884204,0.001803548695103804,0.0013574978006819162,-0.0035645926471416078,-3.540146317214528e-19,1.617876968980038e-19,-4.1211657581491345e-19
10.0,-487.1794871794872,200.0,0.11,0.44008023463464097,0.010137613959494895,0.42558413897269887,0.003832228527060248,3.1992777009809746e-19,0.16148098522127516,0.0001953456810695536,-0.3937585233306113,0.0017354057852980458,0.0013063379795112359,-0.003430157635047368,4.628032846039792e-19,7.812548804919381e-19,-1.5584467941700045e-19
10.0,-487.1794871794872,200.0,0.115,0.41174156516210014,0.01024409951077731,0.40952754522781604,0.003687653671156273,-4.056423424176499e-20,0.15538326174490413,0.00020068841755752716,-0.37890483789219537,0.0016698464544647254,0.001257101042850443,-0.00330078799526802,2.352516211303529e-19,4.74764897341033e-20,1.4042637170687128e-19
10.0,-487.1794871794872,200.0,0.12,0.4107060439111418,0.009567526906653159,0.3940767386224421,0.0035485322255188615,-3.2934010441290004e-19,0.14951628122684288,0.00020418589641898872,-0.364611274128878,0.0016067715920464788,0.0012097153864329706,-0.0031762934788085446,-3.6456574965052555e-19,-5.603859420224614e-19,2.0634837922768748e-19
10.0,-487.1794871794872,200.0,0.125,0.37876539491671846,0.009935099144210513,0.37920886411411725,0.0034146585928644295,-4.4862459737432845e-20,0.14387124946742882,0.0002061202540095216,-0.350856736298239,0.0015460860383241818,0.0011641119855696689,-0.003056490903345788,5.369054266804475e-20,-1.9122462976472782e-19,7.053709489478711e-20
10.0,-487.1794871794872,200.0,0.13,0.35870990909658357,0.010051543806903407,0.3649019288999685,0.003285834913211974,-1.8394536680791024e-19,0.13843971551788703,0.00020673550497259848,-0.3376209198137056,0.0014876984080026774,0.001120224313589802,-0.0029412039009760194,1.1082124527044405e-19,-5.158102201874314e-19,2.4433749942823243e-19
10.0,-487.1794871794872,200.0,0.135,0.35647334594261526,0.009664356678817758,0.3511347698920592,0.003161870774500978,-1.9014133731785654e-19,0.13321355724853526,0.00020624253312815136,-0.3248842820104764,0.001431520923994578,0.0010779882613236014,-0.002830262673632911,1.8974800123595775e-19,-2.705666241019827e-19,2.834367703702035e-19
10.0,-487.1794871794872,200.0,0.14,0.3416870467874343,0.010095782294834625,0.3378870224182576,0.0030425829337908917,-1.49386343730505e-19,0.12818496765273266,0.0002048234347330869,-0.3126280139341706,0.0013774692605501653,0.0010373420578454605,-0.0027235037561072414,2.1467822099947623e-19,-4.40971300901181e-19,2.496156829597143e-19
10.0,-487.1794871794872,200.0,0.145,0.33166492395179503,0.01041995424978577,0.3251390901037508,0.0029277950486991523,-1.9789876284480445e-19,0.123346441834523,0.00020263529793508237,-0.3008340131250662,0.0013254623949882941,0.000998226192663247,-0.002620769786603379,5.281931535141317e-20,-4.0577805389190643e-19,2.356096138509897e-19
10.0,-487.1794871794872,200.0,0.15,0.3026121601697935,0.009373035369571799,0.31287211588825925,0.0028173374187236105,-1.0551798455021399e-19,0.1186907646324262,0.0001998134914019338,-0.2894848573688583,0.0012754224673568327,0.0009605833394973819,-0.0025219092847253966,1.989189947328162e-19,-5.873758711801774e-20,1.9572500094181303e-19
10.0,-487.1794871794872,200.0,0.155,0.2934640280539418,0.010147028276048017,0.30106795413607834,0.0027110467361067393,1.9161716130328056e-19,0.11421099883656603,0.00019647452566863674,-0.27856377938516985,0.0012272746474182778,0.0009243582817637285,-0.0024267764367705423,-1.3490929728023943e-19,1.7637003485842764e-19,-2.6251938510641077e-19
10.0,-487.1794871794872,200.0,0.16,0.3009395764895568,0.010055556314649876,0.2897091437981576,0.002608765845913825,1.8778913967601278e-19,0.10990047396053707,0.00019271854252453187,-0.2680546424255644,0.0011809470084255761,0.0008894978398482777,-0.0023352308881953478,-2.7924695564427135e-19,7.003894568495371e-20,-3.1763575244775674e-19
10.0,-487.1794871794872,200.0,0.165,0.2754772038254933,0.009990148271980408,0.278778882586185,0.002510343514997805,1.1115855279326926e-19,0.10575277553269735,0.00018863148060981134,-0.25794191675228606,0.0011363704072001814,0.0008559508002370348,-0.002247137543100845,-6.450790532536679e-20,2.049861412479634e-19,-1.4664308984079026e-19
10.0,-487.1794871794872,200.0,0.17,0.2638793953856002,0.010284317992316501,0.26826100212075343,0.002415634209538495,2.1177264468589194e-19,0.10176173487497299,0.0001842869591569832,-0.24821065696983205,0.001093478370076254,0.0008236678465462963,-0.0021623663705783746,-2.3892120628958593e-19,-7.621550250638464e-20,-3.2700681674659e-19
10.0,-487.1794871794872,200.0,0.17500000000000002,0.27946393472929487,0.010171520380054764,0.25813994401699103,0.002324497880852239,8.723152944112045e-20,0.09792141934002395,0.0001797479163892738,-0.23884648018174154,0.001052206984317406,0.0007926014924821401,-0.0020807922177489935,-1.313300648938229e-19,8.252923205183416e-20,-1.4821055511928446e-19
10.0,-487.1794871794872,200.0,0.18,0.24262216334921352,0.010179412242623843,0.2484007368719846,0.0022367997591724626,1.3134024736857305e-19,0.09422612297995042,0.00017506803436619943,-0.2298355449450525,0.001012494794645662,0.000762706016742259,-0.002002294629320614,-2.1259969236830756e-19,7.164132510737086e-20,-2.2925480535651823e-19
10.0,-487.1794871794872,200.0,0.185,0.255670527076286,0.010304855899113698,0.23902897412040977,0.0021524101551185187,-3.829891813801382e-19,0.09067035762223123,0.00017029297795011689,-0.22116453099609848,0.0009742827045614291,0.0007339373998638624,-0.0019267576734892495,-1.7680364273862843e-19,-1.029346008450502e-19,3.4142359422356033e-19
10.0,-487.1794871794872,200.0,0.19,0.22327864358833607,0.009894512139005484,0.2300107927251744,0.0020712042685703345,-9.358903931837908e-21,0.08724884433022773,0.00016546147199065695,-0.2128206197210691,0.0009375138821561857,0.0007062532630089674,-0.00185406977400146,-8.460138304935589e-21,-1.0131963821001326e-23,6.643739580879775e-21
10.0,-487.1794871794872,200.0,0.195,0.23287098967686068,0.009444355765075102,0.22133285267244865,0.0019930620046879526,-8.093067157795269e-20,0.08395650522786591,0.00016060623770414615,-0.2047914753465973,0.000902133670152688,0.0006796128086737764,-0.0017841235482048126,-4.226988900471895e-20,-1.1930969434508063e-19,7.013206321093145e-20
10.0,-487.1794871794872,200.0,0.2,0.2274087447611046,0.009574715161379735,0.2129823172393897,0.0019178677968032234,-4.81995525997007e-20,0.08078845566883593,0.00015575480651026062,-0.1970652268241853,0.0008680894999207324,0.0006539767632958129,-0.001716815650894986,-9.697152568700155e-20,-1.4471790753477425e-19,1.2293703443148524e-20
10.0,-487.1794871794872,200.0,0.20500000000000002,0.2093570863440067,0.00978818472601731,0.20494683400676383,0.0018455104359443686,-1.4665958900412188e-19,0.07773999673311817,0.0001509302272265855,-0.18963045038547852,0.0008353308092480789,0.0006293073217345526,-0.0016520466237913169,4.553119994878543e-21,-1.230932942398731e-19,1.6040621428742713e-19
10.0,-487.1794871794872,200.0,0.21,0.18646935621027944,0.010085706995274243,0.19721451658765277,0.0017758829067438834,2.4518960807460853e-19,0.07480660803411229,0.00014615168046169046,-0.1824761527441064,0.0008038089636566526,0.0006055680935906782,-0.0015897207504572278,-1.8194637150262163e-19,9.312004863111966e-20,-3.397404346841164e-19
10.0,-487.1794871794872,200.0,0.215,0.19778980944559138,0.009853777775067482,0.18977392704544074,0.0017088822294965035,-5.498165436052444e-20,0.07198394082116463,0.00014143501225779165,-0.17559175492135726,0.0007734771810730419,0.0005827240513282963,-0.0015297459164917591,1.5542876077061632e-19,-4.220136263728099e-20,1.2324202372605898e-19
10.0,-487.1794871794872,200.0,0.22,0.19035775392643178,0.010215642450173852,0.18261405897499003,0.0016444093081397723,3.574038518222222e-19,0.06926781136320473,0.0001367931974730198,-0.16896707667334854,0.0007442904596770431,0.0005607414801604973,-0.0014720334748186833,3.518179107257605e-19,4.840032940934132e-19,-2.419182352198617e-19
10.0,-487.1794871794872,200.0,0.225,0.15319929791206252,0.009758722967921171,0.17572432122221424,0.0015823687839405685,-2.609532304988543e-19,0.0666541946002664,0.0001322367420338958,-0.16259232149832262,0.0007162055087655447,0.0005395879296575083,-0.0014164981159058092,1.8201262159281603e-19,-7.806876671544756e-20,3.5680789543314605e-19
10.0,-487.1794871794872,200.0,0.23,0.1721189384588562,0.00903790256019327,0.16909452221759244,0.0015226688946720858,-5.955377972743552e-20,0.06413921805028926,0.00012777403200956195,-0.1564580622028052,0.0006891806824783664,0.0005192321670328553,-0.0013630577427444814,1.0934642278068436e-19,1.2326548461807274e-20,1.0926641717648228e-19
10.0,-487.1794871794872,200.0,0.23500000000000001,0.15903681422107452,0.0098473453850584,0.16271485490095747,0.0014652213390834,1.9200985480037714e-19,0.061719155959703356,0.00012341163642564079,-0.1505552270068434,0.000663175916247847,0.0004996441320651569,-0.0013116333504321264,-4.3057246009905703e-20,1.0614134635210991e-19,-2.2523619727746323e-19
10.0,-487.1794871794872,200.0,0.24,0.1744797183099546,0.01014348884224301,0.15657588221480043,0.0014099411464594152,-3.317674001179479e-19,0.05939042368664415,0.00011915456984309714,-0.1448750861683018,0.0006381526658380054,0.0004807948936085119,-0.0012621489101943412,-2.502959796501353e-19,-3.188767042152137e-19,2.558830008487456e-19
10.0,-487.1794871794872,200.0,0.245,0.14487772326055562,0.010025980331597387,0.15066852314509468,0.0013567465510869793,1.8678528648386615e-19,0.05714957230663495,0.00011500651994370212,-0.13940923910769049,0.0006140738488530777,0.0004626566076475091,-0.0012145312576967416,-6.546323779156683e-20,-1.0881286286392526e-19,-2.2878675861335652e-19
10.0,-487.1794871794872,200.0,0.25,0.14667880057173627,0.010041348200021822,0.1449840392883262,0.0013055588714371879,-3.260970254618322e-20,0.05499328343074072,0.00011097004468682221,-0.1341496020145902,0.0005909037885972847,0.00044520247684924326,-0.0011687099854897033,3.792756185373505e-20,-1.150480559428559e-19,5.082091110129568e-20
11.0,-435.8974358974359,200.0,0.0,0.9980931200861071,0.00996587135429629,0.99,0.009999999999999998,0.0,0.4128526391142478,0.0,-0.8998070339669504,0.004170228677921695,0.0,-0.009088959939060105,0.0,0.0,0.0
11.0,-435.8974358974359,200.0,0.005,0.9670872085804022,0.009715591521460561,0.9496117561938462,0.008327473034196054,8.127755227000734e-21,0.39671181030408353,-0.001863369755466318,-0.8627762303185,0.0039238004994107244,0.0032095062686975243,-0.007361852777601067,-5.65153832595631e-20,8.893422725840047e-20,-3.487303568372313e-20
11.0,-435.8974358974359,200.0,0.01,0.9095270286796695,0.009782715854227833,0.9088275287799785,0.007969981677852997,9.806103534323796e-21,0.37957119300805625,-0.001531676087813854,-0.8257684777715913,0.0037536193202358614,0.0030726918083278055,-0.007046611083413414,-5.097277045132453e-20,8.840574505595887e-20,-3.417653356986778e-20
11.0,-435.8974358974359,200.0,0.015,0.8816794608650673,0.009670665953586897,0.8697948702768374,0.007627823637394553,-1.507580903491421e-19,0.36317974054964614,-0.0012461990200626546,-0.7903441297630937,0.0035909579263135208,0.002941621645998523,-0.0067447893993866645,-1.6404477124211252e-19,-2.42966939840832e-19,9.060186198593978e-20
11.0,-435.8974358974359,200.0,0.02,0.8294812231811046,0.009819470193419041,0.8324385619439023,0.0073003426436088256,1.2808732176429882e-20,0.3475036267641361,-0.0010008926223051846,-0.7564359481747694,0.0034354665673840177,0.0028160666554173522,-0.006455826148223734,-4.1117912692167187e-20,8.673444284752374e-20,-3.295849277122377e-20
11.0,-435.8974358974359,200.0,0.025,0.7960643217876168,0.010086149083716823,0.7966866138710555,0.006986910653110794,6.518860172151485e-20,0.3325106874933811,-0.0007904859656149368,-0.7239794847957779,0.003286813934510836,0.002695804467003074,-0.006179182346382527,-4.108635927872555e-19,2.52629055921249e-19,-2.602367235007417e-19
11.0,-435.8974358974359,200.0,0.03,0.7492186087427336,0.010270056908540668,0.7624701270882359,0.006686926301635328,-1.5615073503807456e-19,0.31817032307894805,-0.0006103849387376746,-0.6929129743492063,0.003144685916257334,0.0025806204195166762,-0.005914340473028792,-1.2516441949075543e-19,-2.866707567245675e-19,1.1437426347293108e-19
11.0,-435.8974358974359,200.0,0.035,0.7223185912165245,0.010086834265202753,0.729723160933124,0.006399813795629164,-1.4787119078523835e-19,0.3044534079095096,-0.0004565859561675784,-0.6631772300670221,0.0030087844830002574,0.002470307463026744,-0.00566080376242903,1.2313134133623037e-19,-5.753835614691095e-19,2.1918874898789696e-19
11.0,-435.8974358974359,200.0,0.04,0.7073992594442986,0.00930644765384005,0.6983826061000344,0.006125021846692819,1.7562777832589156e-20,0.2913322068079248,-0.000325600641998667,-0.63471554237748,0.0028788266670634883,0.0023646660363113056,-0.005418095499523869,-2.556023765779182e-20,8.158910380093169e-20,-3.105083709391876e-20
11.0,-435.8974358974359,200.0,0.045,0.6804491868822036,0.010430647798614743,0.668388063127883,0.005862022647636612,5.51151252993896e-20,0.27878029758884276,-0.00021439009462194983,-0.6074735807456155,0.0027545436284730604,0.0022635039235710287,-0.00518575832200173,1.7747077245425802e-19,-1.3904608756617447e-19,2.0788126810393347e-20
11.0,-435.8974358974359,200.0,0.05,0.643737992149977,0.00998909903157395,0.6396817260953487,0.005610310888889642,1.3455565070348914e-19,0.26677249919413015,-0.00012030751457915695,-0.5813992986836443,0.002635679797340606,0.0021666360946396134,-0.00496335353161132,-3.6037586502427064e-19,1.880007273385552e-19,-3.1339188348149967e-19
11.0,-435.8974358974359,200.0,0.055,0.6169072106478265,0.009337027222561831,0.6122082713009819,0.005369402813989357,-1.9061311352361298e-19,0.2552848048804675,-4.104813258969049e-05,-0.5564428419279233,0.0025219920849483637,0.0020738845322782343,-0.0047504604169501165,2.985338256262093e-19,-3.936113392640076e-19,3.4669373364166e-19
11.0,-435.8974358974359,200.0,0.06,0.5970024141807844,0.010129043171145213,0.5859147507155871,0.005138835312875947,-1.6036324425991423e-19,0.24429431999246465,2.5394490148344907e-05,-0.5325564597625966,0.0024132491565368435,0.0019850780496218474,-0.00454667558953644,-7.456340659549226e-20,-3.1915513200306498e-19,1.4222595266766708e-19
11.0,-435.8974358974359,200.0,0.065,0.5674398069965157,0.010019228120173855,0.5607504900029084,0.004918165051717336,9.3249375429348e-20,0.23377920390630033,8.076659940470861e-05,-0.509694419455917,0.0023092307596096805,0.0019000521003933433,-0.004351612334601205,3.0259263784748646e-19,-1.4038111567369816e-20,3.6240311762243705e-20
11.0,-435.8974358974359,200.0,0.07,0.5369117392637757,0.010128205736754563,0.5366669909135173,0.004706967638003372,-1.8972274538526208e-19,0.2237186157745123,0.0001265875301869876,-0.4878129237640639,0.002209727102287142,0.0018186485841113777,-0.004164899977720624,1.3376836718777313e-19,-4.845006697115588e-19,2.701158494875831e-19
11.0,-435.8974358974359,200.0,0.075,0.5130613637970882,0.009922328721077563,0.5136178378648136,0.004504836819660739,5.925232501334626e-20,0.21409266374251087,0.00016417875107620355,-0.4668700314477654,0.0021145382768653223,0.001740715648177934,-0.003986183268138279,-1.5737587212269726e-19,5.961452139752065e-20,-1.373992881083832e-19
11.0,-435.8974358974359,200.0,0.08,0.5100299358335417,0.009862970103136935,0.49155860852823574,0.004311383716961918,2.3176647195704326e-20,0.20488235734273844,0.0001946892094326592,-0.4468255807398176,0.0020234737242885398,0.0016661074884394393,-0.0038151217793964565,-6.318338956242711e-21,6.779177358870928e-20,-2.8398781818801625e-20
11.0,-435.8974358974359,200.0,0.085,0.4749778648292031,0.01071888460770861,0.4704467882520701,0.004126236086021849,1.3054437003996038e-19,0.19606956280333807,0.00021911744780918783,-0.42764111569542135,0.0019363517357243354,0.0015946841495600695,-0.0036513893276978546,-6.727058797072665e-20,3.332726658558677e-19,-1.7449493079180512e-19
11.0,-435.8974358974359,200.0,0.09,0.46564722500290384,0.009626129198828336,0.450241688155863,0.003949037612705408,2.72202436174924e-20,0.18763696103570818,0.00023833090213904693,-0.4092798153530121,0.0018529989878576607,0.0015263113263280514,-0.0034946734082552046,1.944178605429766e-19,-1.3071756443532516e-19,5.925479977605349e-20
11.0,-435.8974358974359,200.0,0.095,0.4453081026359768,0.009461660698146428,0.4309043667391357,0.0037794472357936763,-1.4739764570276334e-19,0.17956800808937207,0.00025308274009573157,-0.39170642562959135,0.00177325010889089,0.0014608601668251078,-0.0033446746497439008,1.9696761508860378e-19,-7.051567225508773e-20,2.5254555741053657e-19
11.0,-435.8974358974359,200.0,0.1,0.411080884995639,0.01020572920366279,0.41239755485387164,0.003617138498287467,2.1019269028370597e-19,0.17184689788395752,0.00026402655247074076,-0.3748871938722078,0.0016969472725650136,0.0013982070782264369,-0.003201106286855496,-2.476078129167356e-19,1.0595696526346585e-19,-3.448698339695886e-19
11.0,-435.8974358974359,200.0,0.105,0.381848230500813,0.010472953606175056,0.3946855838968338,0.0034617989257596,3.0965383134789624e-19,0.16445852704703323,0.0002717291706561606,-0.3587898059857951,0.0016239398178084078,0.0013382335358584116,-0.00306369365085264,-3.178775971206434e-19,4.107315502988693e-19,-4.865419822191017e-19
11.0,-435.8974358974359,200.0,0.11,0.39889930010055835,0.009711115925517738,0.3777343170836167,0.003313129430696063,-2.535466139099405e-19,0.15738846170311746,0.00027668184861588387,-0.3433833260564014,0.0015540838918703267,0.0012808258960194158,-0.0029321736779426024,2.71240665046782e-19,-3.0544492942687424e-19,4.03412685684608e-19
11.0,-435.8974358974359,200.0,0.115,0.3712360032384453,0.010126595932938298,0.36151108367237383,0.0031708437418001283,-3.983870022919351e-21,0.15062290607403434,0.000279310017428283,-0.32863813838866796,0.0014872421150227174,0.001225875212966035,-0.002806294435219862,-1.3868666928770327e-19,-4.0469564685052915e-19,-5.924951027295616e-20
11.0,-435.8974358974359,200.0,0.12,0.3489616735296622,0.009925486819530935,0.34598461601093283,0.0030346678572672676,-1.5184245017630396e-19,0.14414867276397894,0.000279981794034837,-0.31452589187671726,0.0014232832651117464,0.001173277060378115,-0.0026858146638747346,-3.310680808667951e-20,-2.776772133902568e-19,1.5187233198304346e-19
11.0,-435.8974358974359,200.0,0.125,0.3160045154065369,0.010210183096326948,0.3311249892860049,0.0029043395210680556,1.7163855844981763e-19,0.13795315461412544,0.0002790154027422066,-0.30101944662783764,0.0013620819804133666,0.0011229313575393072,-0.0025705033393178716,-4.982560573333344e-20,1.5211328459693466e-19,-2.1170406375683977e-19
11.0,-435.8974358974359,200.0,0.13,0.31837255915620505,0.009743396180549474,0.3169035638589433,0.002779607721313114,4.168821242953863e-20,0.13202429802223634,0.0002766856478732589,-0.2880928227598063,0.0013035184794031169,0.0010747422004064725,-0.002460139247839578,2.0796095884465866e-19,-3.416327721463336e-20,4.955051328054098e-20
11.0,-435.8974358974359,200.0,0.135,0.30647016471492505,0.010206960400667502,0.30329293007679364,0.002660232209801827,1.0812565781634273e-19,0.12635057763167018,0.0002732295583661205,-0.2757211512933044,0.0012474782961862001,0.0010286176976843288,-0.0023545105793909655,1.3338383463363402e-22,1.3871201707612046e-19,-1.18902530577423e-19
11.0,-435.8974358974359,200.0,0.14,0.3041589715734654,0.009901831435957754,0.29026685545279174,0.0025459830418928992,-2.1100792599306923e-19,0.12092097230270629,0.0002688513097650974,-0.2638806270629263,0.001193852030454774,0.0009844698119771717,-0.0022534145360585036,8.813030892981665e-20,-3.105835014274064e-19,2.7259475432126536e-19
11.0,-435.8974358974359,200.0,0.145,0.26972870666325993,0.01041793175943253,0.2778002341143633,0.0024366401358613377,-4.269793149313026e-20,0.11572494228618721,0.0002637265156391896,-0.25254846357132377,0.0011425351109456824,0.000942214206048119,-0.0021566569557839067,4.870196512845323e-20,1.1632811577578472e-19,6.932340452655547e-20
11.0,-435.8974358974359,200.0,0.15,0.28904619668777837,0.009670574526928438,0.26586903842168874,0.0023319928509430905,8.771882112014977e-20,0.11075240752633936,0.0002580059687658173,-0.24170284971339107,0.0010934275714700827,0.000901770094185401,-0.00206405195087658,-7.518157707385111e-20,2.2335939528138962e-20,-1.3100647246217085e-19
11.0,-435.8974358974359,200.0,0.155,0.263988869799387,0.009614506937445704,0.25445027266333164,0.002231839583291259,1.4034613332460305e-19,0.10599372702522009,0.0002518189021943418,-0.2313229082986099,0.0010464338386658911,0.0008630600986451999,-0.00197542156085431,-1.0568396904080779e-19,1.57859980382232e-19,-2.0290414570000892e-19
11.0,-435.8974358974359,200.0,0.16,0.2535089444124812,0.010416209847122472,0.24352192874019898,0.0021359873791049235,2.510957209755475e-20,0.10143967920686649,0.000245275831395649,-0.22138865630234256,0.0010014625307044583,0.0008260101111203513,-0.0018905954191518227,7.505768517947798e-21,4.077469642245198e-20,-2.4182629401586835e-20
11.0,-435.8974358974359,200.0,0.165,0.24333531755624047,0.01038941290943311,0.23306294375207579,0.0020442515642124792,-1.0752104728207377e-19,0.09708144322362622,0.00023847103091162352,-0.2118809667781098,0.00095842626624602,0.000790549159162388,-0.0018094104332308106,3.8619909002326606e-20,-9.880354881828525e-20,1.3601823895912223e-19
11.0,-435.8974358974359,200.0,0.17,0.2240266709118334,0.0096797656044451,0.22305315940565518,0.001956455389427612,1.26497478583165e-19,0.09291058115187445,0.00023148469213099326,-0.20278153236587237,0.0009172414830014859,0.0007566092774726665,-0.001731710477635962,-5.478540529463825e-20,2.077310794672263e-19,-1.6431389995513078e-19
11.0,-435.8974358974359,200.0,0.17500000000000002,0.20211720070847936,0.009962093939544255,0.2134732831651502,0.0018724296910121092,2.3175632600092615e-19,0.08891902102763742,0.00022438480288180295,-0.1940728303321947,0.0008778282653078961,0.0007241253839612926,-0.0016573460995363987,-1.5560415425784207e-19,5.141104696042049e-21,-3.263814766913617e-19
11.0,-435.8974358974359,200.0,0.18,0.19986797907877782,0.010070519519252044,0.20430485107147955,0.001792012565618634,3.60022587818088e-22,0.08509904067679572,0.00021722878435500372,-0.18573808908166134,0.0008401101801776907,0.0006930351604681591,-0.001586174236310498,1.3126498136073518e-19,-8.184586254572544e-20,5.983135226091105e-20
11.0,-435.8974358974359,200.0,0.185,0.20065130382125856,0.01036463229574477,0.1955301921577933,0.0017150490590999655,-4.1040307222215945e-19,0.08144325229712515,0.00021006491635524715,-0.1777612560796837,0.0008040141213204627,0.0006632789380279247,-0.0015180579447291375,-3.834634944034587e-19,-4.0205071193853597e-19,2.755981187857737e-19
11.0,-435.8974358974359,200.0,0.19,0.1749419390159617,0.009842986115020774,0.18713239439323237,0.0016413908686041757,-1.5724564106578504e-19,0.07794458775275712,0.00020293357792998097,-0.17012696712984887,0.0007694701606771683,0.0006347995865586147,-0.0014528661413097126,1.0238857497229868e-19,-4.621179009621827e-20,2.199855864372562e-19
11.0,-435.8974358974359,200.0,0.195,0.18700285018230586,0.00961691864761041,0.17909527208881557,0.0015708960573913209,-6.044167339661303e-20,0.07459628454387963,0.00019586832698137113,-0.1628205169501381,0.0007364114070398802,0.0006075424088462511,-0.001390473353415807,9.319275025882752e-20,6.579823902112294e-20,1.0925912539257813e-19
11.0,-435.8974358974359,200.0,0.2,0.17590532036170548,0.009808898370219333,0.17140333470343827,0.0015034287818406272,2.2653675364156507e-19,0.07139187241742838,0.00018889683946702357,-0.15582783099549646,0.0007047738713648191,0.00058145503869961,-0.0013307594806982483,-8.069653318205609e-20,3.601529168640552e-20,-2.862693367278043e-19
11.0,-435.8974358974359,200.0,0.20500000000000002,0.15096310565870802,0.009445761661632796,0.1640417569891913,0.0014388590301265174,-1.1130920287846731e-19,0.06832516058609683,0.00018204172616323518,-0.14913543847486016,0.000674496338410143,0.000556487343142455,-0.0012736095664726934,2.2735351418612553e-20,-5.721453178154124e-20,1.3289789495959743e-19
11.0,-435.8974358974359,200.0,0.21,0.1695834936944277,0.009916499325789486,0.15699635041874166,0.0013770623720711335,2.9793882673389826e-19,0.06539022552540051,0.00017532124268197,-0.14273044651352876,0.0006455202443587903,0.0005325913285133516,-0.001218913578647915,-1.4665973219254497e-19,2.179476758689734e-19,-3.9509392851345276e-19
11.0,-435.8974358974359,200.0,0.215,0.1505337002021296,0.009577569696012643,0.15025353583985435,0.001317919719700559,1.2319738277477446e-19,0.06258139932032013,0.0001687499064295249,-0.13660051541352325,0.0006177895601102189,0.0005097210503429196,-0.0011665661998296558,7.553094956996972e-21,2.15340923067536e-19,-1.3208064537636768e-19
11.0,-435.8974358974359,200.0,0.22,0.15205785001843583,0.00989758718009457,0.14380031730418197,0.0012613170980484058,-2.413966460498286e-19,0.059893258534609355,0.0001623390324518903,-0.1307338349661039,0.0005912506799439526,0.00048783252687811286,-0.0011164666262342936,1.1035368413961238e-19,-1.456792910046449e-19,3.162261224697212e-19
11.0,-435.8974358974359,200.0,0.225,0.13239524819138798,0.009703631794747758,0.13762425702000808,0.001207145425772284,-2.8533529886173484e-19,0.05732061357754718,0.00015609719858934615,-0.12511910177266386,0.0005658523152794512,0.0004668836561256679,-0.001068518375060676,8.292176647251685e-20,-7.508671390793841e-20,3.519825963184728e-19
11.0,-435.8974358974359,200.0,0.23,0.13557444664407192,0.010700942573985349,0.13171345138064353,0.001155300305165171,2.2452492299076312e-20,0.05485849854428586,0.00015003064903241,-0.11974549753179757,0.0005415453932729115,0.0004468341362881614,-0.0010226290999792653,-4.429565379981609e-20,-1.8391802204490406e-19,-4.502692623996403e-20
11.0,-435.8974358974359,200.0,0.23500000000000001,0.131605311435752,0.010217452693259773,0.1260565080223445,0.0011056818211621971,-1.0138716275084129e-19,0.05250216150733395,0.00014414364421320294,-0.11460266825209474,0.0005182829600088615,0.00042764538946883553,-0.0009787104144101618,4.1649823070522394e-20,-4.690895193528821e-20,1.3065971487055278e-19
11.0,-435.8974358974359,200.0,0.24,0.12112600224816662,0.010253406607673909,0.12064252386736261,0.001058194348957912,-1.1034971992863605e-19,0.0502470552378405,0.00013843876395165558,-0.10968070435160884,0.0004960200880580284,0.0004092804885230113,-0.0009366777222713411,-2.1098576431720258e-20,-1.3350032226646145e-19,1.1173019989045e-19
11.0,-435.8974358974359,200.0,0.245,0.12518800057386578,0.010077626603186242,0.11546106411019263,0.001012746369870105,1.4552010332052045e-19,0.04808882833674158,0.00013291716989456156,-0.1049701216070113,0.0004747137881889381,0.0003917040869387142,-0.0008964500558942131,-6.107552320225382e-20,6.498099555974849e-20,-1.8812932866322406e-19
11.0,-435.8974358974359,200.0,0.25,0.11117344395759965,0.010155547037401904,0.11050214210604227,0.0009692502950940151,1.4026130659098828e-19,0.04602331675653553,0.00012757883251274788,-0.10046184291617284,0.0004543229250294514,0.00037488235162913655,-0.0008579499208081499,5.501578591165922e-21,4.97614609941739e-20,-1.5179627089849789e-19
12.0,-384.6153846153845,200.0,0.0,1.016317155939124,0.009937866149286073,0.9899999999999999,0.009999999999999998,0.0,0.45673920927556966,0.0,-0.8783446332222491,0.004613527366419895,0.0,-0.00887216801234595,0.0,0.0,0.0
12.0,-384.6153846153845,200.0,0.005,0.9447183224134469,0.010077270953191865,0.9436952380804968,0.008015242088924521,2.411614083374034e-21,0.4361181424111208,-0.0019098356578068916,-0.8368765543514299,0.0039389035120249135,0.003479548008666548,-0.006985911634741713,4.452881139473955e-20,-1.6606836861247075e-19,2.0436802918714896e-20
12.0,-384.6153846153845,200.0,0.01,0.9206197248729827,0.009996469502985111,0.8971542713699086,0.007620082178770525,-1.2244184031898192e-20,0.4145046420131028,-0.0015511663589393304,-0.7956583097209606,0.0037429236443625663,0.003309093947503407,-0.006642428439363566,6.109002617078621e-20,-1.6657322430841204e-19,4.5567481061070743e-20
12.0,-384.6153846153845,200.0,0.015,0.858967994717308,0.009892100472098854,0.8529085480707445,0.007244393965750967,3.0763879491620836e-20,0.39397009895992796,-0.0012430264310003165,-0.756466022539854,0.0035568227707189655,0.0031469024395954343,-0.006315755110737116,-1.9434231200578562e-19,-2.1892335944072887e-18,-1.3573259299558645e-19
