Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-2250.0,1500.0,5.547454138,0.15598601,12.0343029851,0.5069545325,5.42095350845,11.623175939,0.126500629552,0.411127046043
-2625.0,1500.0,4.738129544,0.148752378,11.0888950167,0.604306535625,4.75263774869,11.1478345983,-0.0145082046892,-0.05893958155
-3000.0,1500.0,4.076314396,0.155033797,9.72393115613,0.775168985,4.17636034258,10.224160889,-0.100045946579,-0.500229732896
-3375.0,1500.0,3.654557757,0.153671937,8.6671797341,0.931636118063,3.74480876624,9.21432647761,-0.0902510092387,-0.54714674351
-3750.0,1500.0,3.563314349,0.135333726,9.18146524295,0.9811695135,3.44588876597,8.33012976596,0.117425583033,0.851335476989
-4500.0,1500.0,3.132366361,0.132892597,7.34397175628,1.32892597,3.10715311838,7.09183933006,0.0252132426218,0.252132426218
375.0,1500.0,6.559540634,0.173915175,6.80298628575,0.184784873437,6.58038647392,6.82513499066,-0.0208458399172,-0.022148704912
750.0,1500.0,5.51518858,0.183584151,6.22788317351,0.22948018875,5.7201640807,6.48410254939,-0.204975500704,-0.25621937588
1125.0,1500.0,4.740242807,0.155888218,5.90789864508,0.243575340625,4.94217993382,6.22342540574,-0.201937126824,-0.315526760662
1500.0,1500.0,4.346287777,0.166373736,6.02816534803,0.332747472,4.3430461116,6.02168201723,0.00324166540075,0.00648333080149
1875.0,1500.0,3.865681512,0.146586693,5.74266792767,0.375628400812,3.91274398477,5.86326551414,-0.0470624727678,-0.120597586467
2250.0,1500.0,3.515901114,0.149541289,5.43175565707,0.48600918925,3.60989359618,5.73723122414,-0.0939924821767,-0.305475567074
2625.0,1500.0,3.442605787,0.147359128,5.82582975391,0.5986464575,3.39580394659,5.63569727725,0.046801840407,0.190132476654
3000.0,1500.0,3.228092184,0.134765508,5.48282009613,0.67382754,3.24209686662,5.5528435092,-0.0140046826153,-0.0700234130766
3375.0,1500.0,3.286763037,0.132551373,6.4374242441,0.803592698813,3.12958818547,5.48455170669,0.157174851531,0.952872537407
3750.0,1500.0,3.174246935,0.132039195,6.36072649145,0.95728416375,3.04554352112,5.42762674078,0.128703413884,0.933099750661
4500.0,1500.0,3.014659815,0.157742207,6.16690629628,1.57742207,2.93188535455,5.33916169183,0.0827744604452,0.827744604452
