offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-1.077889447236180786e+03,6.000000000000000000e+02,8.131227276170690743e+00,0.000000000000000000e+00,2.615508969170338105e+01,0.000000000000000000e+00,9.987442517852801460e-01
-1.022613065326633659e+03,6.000000000000000000e+02,8.345485389129720488e+00,0.000000000000000000e+00,2.519052917339852016e+01,0.000000000000000000e+00,9.987009247611041696e-01
-9.673366834170856237e+02,6.000000000000000000e+02,8.587078983010965061e+00,0.000000000000000000e+00,2.428822452199044335e+01,0.000000000000000000e+00,9.986530637671482413e-01
-9.120603015075375879e+02,6.000000000000000000e+02,8.858354462780804184e+00,0.000000000000000000e+00,2.344319016874888462e+01,0.000000000000000000e+00,9.986003888785499605e-01
-8.567839195979904616e+02,6.000000000000000000e+02,9.161733588566823627e+00,0.000000000000000000e+00,2.265090454009112619e+01,0.000000000000000000e+00,9.985426581072166519e-01
-8.015075376884424259e+02,6.000000000000000000e+02,9.499587452072876914e+00,0.000000000000000000e+00,2.190726151045901204e+01,0.000000000000000000e+00,9.984796980801591282e-01
-7.462311557788943901e+02,6.000000000000000000e+02,9.874034219238154719e+00,0.000000000000000000e+00,2.120852658325846107e+01,0.000000000000000000e+00,9.984114474294033537e-01
-6.909547738693472638e+02,6.000000000000000000e+02,1.028662903463773226e+01,0.000000000000000000e+00,2.055129711806842607e+01,0.000000000000000000e+00,9.983380152070868707e-01
-6.356783919597992281e+02,6.000000000000000000e+02,1.073790731884603922e+01,0.000000000000000000e+00,1.993246598509500700e+01,0.000000000000000000e+00,9.982597566053774685e-01
-5.804020100502511923e+02,6.000000000000000000e+02,1.122673928023755252e+01,0.000000000000000000e+00,1.934918808469167573e+01,0.000000000000000000e+00,9.981773664062064677e-01
-5.251256281407040660e+02,6.000000000000000000e+02,1.174946056750357393e+01,0.000000000000000000e+00,1.879884931299065798e+01,0.000000000000000000e+00,9.980919870360732693e-01
-4.698492462311560303e+02,6.000000000000000000e+02,1.229877321378014443e+01,0.000000000000000000e+00,1.827903783801016147e+01,0.000000000000000000e+00,9.980053220884681497e-01
-4.145728643216079945e+02,6.000000000000000000e+02,1.286247908172248522e+01,0.000000000000000000e+00,1.778751805625832105e+01,0.000000000000000000e+00,9.979197375796935443e-01
-3.592964824120608682e+02,6.000000000000000000e+02,1.342223247173263090e+01,0.000000000000000000e+00,1.732220836541882747e+01,0.000000000000000000e+00,9.978383229762628481e-01
-3.040201005025128325e+02,6.000000000000000000e+02,1.395268366014113681e+01,0.000000000000000000e+00,1.688116481496045296e+01,0.000000000000000000e+00,9.977648747956664455e-01
-2.487437185929647967e+02,6.000000000000000000e+02,1.442159336429409322e+01,0.000000000000000000e+00,1.646257339562579602e+01,0.000000000000000000e+00,9.977037625181935931e-01
-1.934673366834176704e+02,6.000000000000000000e+02,1.479161488594649043e+01,0.000000000000000000e+00,1.606475337787358626e+01,0.000000000000000000e+00,9.976596446639802718e-01
-1.381909547738696347e+02,6.000000000000000000e+02,1.502426991070267803e+01,0.000000000000000000e+00,1.568617190052617261e+01,0.000000000000000000e+00,9.976370309981165141e-01
-8.291457286432159890e+01,6.000000000000000000e+02,1.508600164080186090e+01,0.000000000000000000e+00,1.532546523193661869e+01,0.000000000000000000e+00,9.976397225376091304e-01
-2.763819095477356313e+01,6.000000000000000000e+02,1.495512771922996365e+01,0.000000000000000000e+00,1.498145708877264859e+01,0.000000000000000000e+00,9.976702182385092099e-01
2.763819095477356313e+01,6.000000000000000000e+02,1.462752730075141727e+01,0.000000000000000000e+00,1.465316154807083038e+01,0.000000000000000000e+00,9.977292078707211687e-01
8.291457286432159890e+01,6.000000000000000000e+02,1.411876956555629903e+01,0.000000000000000000e+00,1.433976217724850599e+01,0.000000000000000000e+00,9.978152896912743097e-01
1.381909547738696347e+02,6.000000000000000000e+02,1.346156301517797793e+01,0.000000000000000000e+00,1.404056887374913565e+01,0.000000000000000000e+00,9.979250174756301162e-01
1.934673366834167609e+02,6.000000000000000000e+02,1.269936005757547193e+01,0.000000000000000000e+00,1.375496443003917335e+01,0.000000000000000000e+00,9.980533021601770693e-01
2.487437185929647967e+02,6.000000000000000000e+02,1.187846601709289196e+01,0.000000000000000000e+00,1.348235707322477417e+01,0.000000000000000000e+00,9.981940908434910886e-01
3.040201005025128325e+02,6.000000000000000000e+02,1.104118289722004853e+01,0.000000000000000000e+00,1.322215061470459574e+01,0.000000000000000000e+00,9.983411568879368980e-01
3.592964824120599587e+02,6.000000000000000000e+02,1.022151720386321294e+01,0.000000000000000000e+00,1.297373471966293046e+01,0.000000000000000000e+00,9.984888120523902622e-01
4.145728643216079945e+02,6.000000000000000000e+02,9.443659073016071659e+00,0.000000000000000000e+00,1.273649012882244413e+01,0.000000000000000000e+00,9.986323980477300744e-01
4.698492462311560303e+02,6.000000000000000000e+02,8.722543233507106919e+00,0.000000000000000000e+00,1.250980090890572249e+01,0.000000000000000000e+00,9.987685054831578757e-01
5.251256281407031565e+02,6.000000000000000000e+02,8.065534435765799870e+00,0.000000000000000000e+00,1.229306722783210759e+01,0.000000000000000000e+00,9.988949545023634302e-01
5.804020100502511923e+02,6.000000000000000000e+02,7.474442000000101061e+00,0.000000000000000000e+00,1.208571517528327099e+01,0.000000000000000000e+00,9.990106199337259740e-01
6.356783919597992281e+02,6.000000000000000000e+02,6.947377304792114572e+00,0.000000000000000000e+00,1.188720272094116481e+01,0.000000000000000000e+00,9.991151888910854151e-01
6.909547738693463543e+02,6.000000000000000000e+02,6.480241987597874065e+00,0.000000000000000000e+00,1.169702231369797119e+01,0.000000000000000000e+00,9.992089165194552036e-01
7.462311557788943901e+02,6.000000000000000000e+02,6.067811236669944819e+00,0.000000000000000000e+00,1.151470110136084379e+01,0.000000000000000000e+00,9.992924168637811189e-01
8.015075376884424259e+02,6.000000000000000000e+02,5.704463885997713923e+00,0.000000000000000000e+00,1.133979968259446380e+01,0.000000000000000000e+00,9.993665017087883795e-01
8.567839195979895521e+02,6.000000000000000000e+02,5.384639618124055893e+00,0.000000000000000000e+00,1.117191008493387372e+01,0.000000000000000000e+00,9.994320661972670994e-01
9.120603015075375879e+02,6.000000000000000000e+02,5.103101509828088744e+00,0.000000000000000000e+00,1.101065342179780515e+01,0.000000000000000000e+00,9.994900133176863877e-01
9.673366834170856237e+02,6.000000000000000000e+02,4.855067961317686809e+00,0.000000000000000000e+00,1.085567749933887605e+01,0.000000000000000000e+00,9.995412077588582411e-01
1.022613065326632750e+03,6.000000000000000000e+02,4.636261622782340552e+00,0.000000000000000000e+00,1.070665452015436792e+01,0.000000000000000000e+00,9.995864504962663766e-01
1.077889447236180786e+03,6.000000000000000000e+02,4.442908538202334334e+00,0.000000000000000000e+00,1.056327895342018586e+01,0.000000000000000000e+00,9.996264672080875657e-01
