Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-10.0,350.0,67.588790708,2.21242490561,67.6426535183,2.21423096676,65.5819792153,65.6342038121,2.00681149272,2.00844970619
-111.0,350.0,74.996698122,2.23782309087,82.3782192847,2.46290242395,73.5821684321,80.821416776,1.41452968985,1.5568025087
-222.0,350.0,74.180490296,2.20462631821,103.378199547,3.09158797916,73.6724376776,102.665748029,0.508052618375,0.712451518325
-333.0,350.0,70.5649315438,1.93405449101,132.986914546,3.68479219267,69.8368243959,131.599712921,0.72810714795,1.38720162574
-444.0,350.0,65.2377299262,2.10291543059,167.637219924,5.4870814414,65.0112118884,167.046172417,0.226518037808,0.591047506391
-555.0,350.0,59.1615405079,1.81462821301,203.882227339,6.37749233801,57.9255332991,199.538292616,1.23600720877,4.34393472289
-666.0,350.0,47.1953546502,1.67094723917,212.265196468,7.72122212584,46.8654862011,210.740918796,0.329868449066,1.52427767187
-777.0,350.0,33.3453751284,1.52538272798,189.765531861,9.04307896456,33.7200134946,191.986537951,-0.374638366165,-2.22100608997
-888.0,350.0,22.3244948207,1.38255670735,155.685931848,10.2822040236,22.4750241348,156.805432488,-0.150529314101,-1.11950064029
-999.0,350.0,14.4528268878,1.26613231176,119.108334656,11.5812450731,14.7856897336,122.153013444,-0.332862845773,-3.04467878817
-1110.0,350.0,10.1972492012,1.12930579897,96.5991531045,12.4878174309,10.051310958,94.985373968,0.145938243189,1.61377913652
-1221.0,350.0,7.14000777398,1.3059144016,74.4792840145,17.1990632375,7.19874630393,75.2528781259,-0.0587385299452,-0.77359411135
10.0,350.0,63.501682211,2.22603839137,63.5522086062,2.22785556557,62.9551389609,63.0052191983,0.546543250118,0.546989407873
111.0,350.0,46.6908569033,1.87027386912,51.2253881097,2.0583852515,47.422685808,52.0308240668,-0.731828904659,-0.805435957184
222.0,350.0,30.1427965548,1.33444812001,41.6233327581,1.87132110896,31.405674889,43.3942902419,-1.26287833423,-1.77095748381
333.0,350.0,19.7686862517,1.40390126401,36.2090786895,2.67473560903,20.3723806664,37.3592471446,-0.60369441469,-1.1501684551
444.0,350.0,13.2368307769,1.1826357669,31.9526533892,3.08582013052,13.6338601604,32.9886116261,-0.397029383486,-1.0359582369
555.0,350.0,9.31488719031,1.19372281144,28.6966728934,4.19532663996,9.60435920608,29.7140193391,-0.289472015772,-1.01734644563
666.0,350.0,7.71339246218,1.31203085468,29.8243671757,6.06271785695,7.14515841951,27.1986342022,0.568234042668,2.62573297352
777.0,350.0,5.72397061324,1.05140961187,26.014797333,6.23317674301,5.58631901306,25.1987435864,0.137651600183,0.816053746522
888.0,350.0,4.87114676315,1.05986134423,25.8837438661,7.88228831423,4.56381737631,23.5981063649,0.307329386836,2.28563750123
999.0,350.0,4.03008811581,1.19587737069,23.7720961519,10.938626855,3.86802520877,22.2897153405,0.162062907037,1.48238081141
1110.0,350.0,3.70124155248,1.10094202203,24.7665656681,12.1741719432,3.37972674649,21.2112680665,0.32151480599,3.55529760158
1221.0,350.0,3.25000262742,1.11181701066,23.247408152,14.6427752473,3.02685895005,20.3085767757,0.223143677374,2.93883137631
-10.0,500.0,56.7898381294,1.9373522505,56.8119113254,1.9381271914,55.3881711522,55.4096836815,1.40166697717,1.40222764396
-159.0,500.0,65.0111062547,2.15481147569,71.4227984589,2.37271463136,63.8044486108,70.0941187675,1.20665764387,1.32867969145
-318.0,500.0,66.267132946,1.97517202255,92.4219595354,2.77412120498,64.2797139305,89.6306374777,1.98741901554,2.79132205764
-477.0,500.0,59.1928007511,1.96142624351,111.602697657,3.74655165055,58.263192355,109.827037786,0.929608396097,1.77565987112
-636.0,500.0,46.6021206176,1.57550272509,119.403751668,4.12464092624,46.7962110492,119.911877312,-0.194090431625,-0.508125644548
-795.0,500.0,32.2111678148,1.48662848565,109.58194855,5.24497396022,32.9527815093,112.198435826,-0.741613694458,-2.61648727542
-954.0,500.0,20.4752164263,1.24918249537,89.1648321496,5.79678639919,21.2829777867,92.9132196632,-0.807761360406,-3.74838751356
-1113.0,500.0,13.3966194451,1.23635648875,71.8158326088,7.3625968536,13.6125960579,73.1019897524,-0.215976612817,-1.28615714355
-1272.0,500.0,9.62902989386,1.06141385201,61.5480772088,7.93081637173,9.09737054155,57.5755525546,0.531659352314,3.97252465429
-1431.0,500.0,7.03961362784,1.19623940096,51.5396353166,10.9946889688,6.48700162223,46.4605540581,0.552612005612,5.07908125851
-1590.0,500.0,5.41686402629,1.19532181778,43.9452693367,13.2828941679,4.94246963646,38.6736091192,0.474394389827,5.27166021751
-1749.0,500.0,4.48488301531,0.98522666444,39.7005300627,13.0404640714,3.99148220657,33.1698749846,0.49340080874,6.53065507809
10.0,500.0,55.1026031664,1.93801922546,55.1240014684,1.93879443315,53.716934446,53.7377784806,1.38566872038,1.38622298786
159.0,500.0,39.1705608131,1.68524896538,42.9691537001,1.85566808176,39.5083663951,43.3411195337,-0.337805581965,-0.371965833635
318.0,500.0,25.1417992946,1.36926830218,34.6615929233,1.92313185334,25.9011845126,35.7281464245,-0.759385218024,-1.06655350117
477.0,500.0,16.7880959599,1.17813480388,30.6047925603,2.25037413905,16.7745014142,30.5788254012,0.0135945456566,0.0259671591715
636.0,500.0,11.0440433863,1.13727341842,26.3132744056,2.97736361305,11.2924119819,26.963499415,-0.24836859562,-0.650225009435
795.0,500.0,7.85656921087,1.26676530396,23.6564892156,4.4692746689,8.05304117397,24.3496619486,-0.196471963098,-0.693172733005
954.0,500.0,6.52364814974,1.15458697088,24.4230818187,5.35781927324,6.08865558693,22.4045144907,0.434992562806,2.01856732797
1113.0,500.0,5.06986144144,1.09545947593,22.2293558634,6.52354443408,4.84830783337,20.9099872893,0.221553608066,1.31936857411
1272.0,500.0,4.33720332164,1.11824088238,22.0078877381,8.35542430573,4.03434196639,19.7449270748,0.302861355247,2.26296066328
1431.0,500.0,3.89846254805,1.1270471546,22.6691775316,10.358739988,3.47957548931,18.8191681436,0.418887058744,3.85000938795
1590.0,500.0,3.50408247672,1.17333722462,22.6896756453,13.0385925749,3.08849973661,18.0715540041,0.415582740113,4.61812164123
1749.0,500.0,3.08294528015,1.05476051868,21.1444765923,13.9608144443,2.80455167015,17.4596576569,0.278393609996,3.68481893548
-10.0,700.0,44.9703470454,1.69559957697,44.9791967391,1.6959456177,44.0830235839,44.0916921911,0.887323461536,0.887504547957
-159.0,700.0,49.5986352188,1.5978271867,52.0747176082,1.68026528692,48.9740351632,51.4178920138,0.624600055616,0.656825594404
-318.0,700.0,51.2272638191,1.66635053626,61.4677024349,2.01024447836,49.7436958054,59.6779623155,1.48356801369,1.78974011944
-477.0,700.0,47.1511631749,1.82533652899,68.2994335228,2.67292223329,46.1343136214,66.8104150671,1.01684955353,1.4890184557
-636.0,700.0,39.3840272527,1.59813579245,70.5691657606,2.91740015062,39.024210374,69.9123193142,0.35981687867,0.656846446332
-795.0,700.0,30.4645632402,1.38073207016,67.6865988067,3.16166510413,30.4605778443,67.67747286,0.00398539594629,0.00912594670744
-954.0,700.0,21.791227136,1.39600517094,59.2812808786,3.98891668554,22.4839314674,61.2606000985,-0.692704331434,-1.97931921982
-1113.0,700.0,16.249209102,1.19931069103,53.2665620155,4.23128804902,16.2570813155,53.2943359721,-0.00787221352764,-0.0277739565469
-1272.0,700.0,11.8432320301,1.14881211576,45.6438554137,4.94219910006,11.8537849231,45.6892540455,-0.0105528929885,-0.0453986317827
-1431.0,700.0,9.03932486786,1.18215593045,40.1004189715,6.12250860452,8.88853668194,39.3194712623,0.150788185916,0.780947709138
-1590.0,700.0,6.76266663839,1.19385596737,33.3635338042,7.35342182677,6.90993940454,34.2706438767,-0.147272766151,-0.907110072493
-1749.0,700.0,5.52888477605,1.25656441243,30.0136076168,9.10111909445,5.57792296942,30.368784346,-0.0490381933698,-0.355176729199
10.0,700.0,43.3088531266,1.77908088488,43.3173637399,1.77944396261,43.1580849867,43.166564831,0.150768139874,0.150798908882
159.0,700.0,35.9846611703,1.48854645063,37.7583458496,1.56534633393,35.4215661476,37.1661985712,0.563095022737,0.59214727839
318.0,700.0,26.1990908227,1.33639119138,31.2743274669,1.61218960533,26.9179673191,32.1415624671,-0.718876496417,-0.867235000139
477.0,700.0,19.3159683555,1.23273663694,27.5391080053,1.80515160483,19.8901019994,28.3798376775,-0.574133643934,-0.840729672241
636.0,700.0,14.7071807145,1.18798541885,25.5215320442,2.16866980657,14.7259164967,25.5557342528,-0.018735782225,-0.0342022086881
795.0,700.0,10.8703012471,1.25242773883,22.8187379642,2.8678678238,11.1241787875,23.4000786729,-0.253877540391,-0.581340708687
954.0,700.0,8.26541113489,1.28049517828,20.6328902741,3.65886078986,8.65161711473,21.7364273592,-0.386205979839,-1.10353708504
1113.0,700.0,6.69075440822,1.05862888999,19.5433780104,3.73494858677,6.94293993904,20.4331137817,-0.252185530821,-0.889735771291
1272.0,700.0,6.03663652212,1.07465289986,20.6638341376,4.62316554787,5.74231790647,19.3976730504,0.29431861565,1.26616108713
1431.0,700.0,4.81537915684,1.09785255119,18.2241644989,5.6858926289,4.87962283176,18.5568891779,-0.0642436749226,-0.332724679011
1590.0,700.0,4.44432887502,1.19750541291,19.0839925723,7.37590017695,4.24768917677,17.8728124228,0.196639698249,1.21118014956
1749.0,700.0,3.59537009393,1.04563368926,16.0094330446,7.57337756902,3.77423441864,17.3049221615,-0.178864324712,-1.29548911687
