offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.361809045226129911e+02,1.000000000000000000e+02,2.431317744212308085e+01,4.471407976073036861e-01,1.487792489293326241e+02,2.941355645501379623e+00,9.936561418449990635e-01
-2.261306532663315920e+02,1.000000000000000000e+02,2.539222804514859888e+01,4.744173700502398172e-01,1.450085553889678636e+02,2.900354024053256818e+00,1.000121499573428663e+00
-2.160804020100501930e+02,1.000000000000000000e+02,2.655918075390833266e+01,4.882349526948872587e-01,1.412278133994892073e+02,2.767840082698791448e+00,1.017465660867896027e+00
-2.060301507537687939e+02,1.000000000000000000e+02,2.571892369449039961e+01,5.157787359030207019e-01,1.264020143498736957e+02,2.705178132516685263e+00,9.741623327846882230e-01
-1.959798994974873949e+02,1.000000000000000000e+02,2.700295451818180226e+01,5.857787256602019488e-01,1.230346047849793649e+02,2.835644743511181787e+00,1.000359200687648942e+00
-1.859296482412059959e+02,1.000000000000000000e+02,2.894752468576382753e+01,5.196859312640719208e-01,1.221046704518067259e+02,2.316231573799649279e+00,1.005962677019561990e+00
-1.758793969849245968e+02,1.000000000000000000e+02,3.037266390166278285e+01,6.776712046664041811e-01,1.181394204975489970e+02,2.773949646413695458e+00,1.003548162548076217e+00
-1.658291457286431978e+02,1.000000000000000000e+02,3.114810225550593614e+01,5.624995499334800586e-01,1.113033593354937381e+02,2.109334250768206243e+00,9.941371494729318581e-01
-1.557788944723616851e+02,1.000000000000000000e+02,3.294465598439760612e+01,6.442609640044756336e-01,1.080382505931348618e+02,2.207693166242549854e+00,9.924397510852638327e-01
-1.457286432160802860e+02,1.000000000000000000e+02,3.470742874617503304e+01,7.223642997163054469e-01,1.041676635269461286e+02,2.256437621252155523e+00,9.789150971606508378e-01
-1.356783919597988870e+02,1.000000000000000000e+02,3.504269758314928396e+01,8.417233150256950847e-01,9.586976391509995210e+01,2.391220288975167918e+00,1.006818033282856462e+00
-1.256281407035174880e+02,1.000000000000000000e+02,3.598299121179118032e+01,8.722501119927307256e-01,8.961640831582755595e+01,2.248872722521393364e+00,9.789267441179739793e-01
-1.155778894472360889e+02,1.000000000000000000e+02,4.001247304336407495e+01,9.827802446039503037e-01,9.079047925517578221e+01,2.295602520292667315e+00,9.899924115310090311e-01
-1.055276381909546899e+02,1.000000000000000000e+02,4.353675293405425606e+01,1.236602434528481842e+00,8.979242335631101923e+01,2.613693097963899259e+00,9.993133912750721271e-01
-9.547738693467329085e+01,1.000000000000000000e+02,4.718573923283658189e+01,1.283989891010216322e+00,8.837674921504405745e+01,2.454466269522595834e+00,1.001390891138792982e+00
-8.542713567839189182e+01,1.000000000000000000e+02,5.016706394393019508e+01,1.372637503983554996e+00,8.531840224295244468e+01,2.374360285355860078e+00,9.924635408854947105e-01
-7.537688442211049278e+01,1.000000000000000000e+02,5.334801826946192449e+01,1.545339410045959205e+00,8.252229192575573791e+01,2.423350993744199933e+00,1.006224550645325122e+00
-6.532663316582909374e+01,1.000000000000000000e+02,5.675054438101098242e+01,1.577473963910660526e+00,8.011571697864953023e+01,2.250671862703370607e+00,1.011895799450754696e+00
-5.527638190954769470e+01,1.000000000000000000e+02,5.545709036694302085e+01,1.682989414211181423e+00,7.179078884526450111e+01,2.197223193963088406e+00,9.953881504576506112e-01
-4.522613065326629567e+01,1.000000000000000000e+02,6.564754298193706461e+01,1.535411270588553423e+00,7.866602984221053418e+01,1.849464736202231396e+00,1.013461119540169486e+00
-3.517587939698478294e+01,1.000000000000000000e+02,6.198336748742637781e+01,1.943802654449620970e+00,6.940536442407918116e+01,2.184317616364801928e+00,9.783149269479692878e-01
-2.512562814070338391e+01,1.000000000000000000e+02,6.440070884816654484e+01,1.871922765461250471e+00,6.834004805981308550e+01,1.990096723534356515e+00,9.910952630536542518e-01
-1.507537688442198487e+01,1.000000000000000000e+02,6.892048848949482931e+01,1.763815904247628685e+00,7.044137027633215098e+01,1.803901617078689679e+00,9.879824898114881737e-01
-5.025125628140585832e+00,1.000000000000000000e+02,6.419252348762258009e+01,2.046054557112030992e+00,6.434957134875644158e+01,2.051221231077617890e+00,9.979687559342623748e-01
5.025125628140813205e+00,1.000000000000000000e+02,6.358120417043956252e+01,1.466618964586920315e+00,6.373670833490622556e+01,1.470322454308359283e+00,9.921310355886072685e-01
1.507537688442221224e+01,1.000000000000000000e+02,5.993912168680304120e+01,1.514075762196846586e+00,6.125588665531706312e+01,1.548485706036072607e+00,9.780339057564040317e-01
2.512562814070361128e+01,1.000000000000000000e+02,5.723661004161399291e+01,1.735727081615447753e+00,6.072368170909804519e+01,1.845303044445645080e+00,1.010780129364817315e+00
3.517587939698501032e+01,1.000000000000000000e+02,5.094071204276644238e+01,1.208000969739785990e+00,5.699635429951643317e+01,1.357472062685039171e+00,9.998251350840029472e-01
4.522613065326640935e+01,1.000000000000000000e+02,4.477801693073929812e+01,1.236285482029208405e+00,5.352784489313896898e+01,1.489155672287955090e+00,9.856424479125716065e-01
