offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
0.000000000000000000e+00,3.291836734693877588e+03,2.059038990234624222e+01,4.303582604706770454e-01,2.059038990234624222e+01,4.303582604706770454e-01,9.888419838032914688e-01
0.000000000000000000e+00,3.361224489795918089e+03,2.070219931128490032e+01,3.097747702549814020e-01,2.070219931128490032e+01,3.097747702549814020e-01,9.893123664153798957e-01
0.000000000000000000e+00,3.430612244897959044e+03,2.048057264088389928e+01,3.629220861850489532e-01,2.048057264088389928e+01,3.629220861850489532e-01,1.012051397955238352e+00
0.000000000000000000e+00,3.500000000000000000e+03,2.067158083421064063e+01,3.156593628778897043e-01,2.067158083421064063e+01,3.156593628778897043e-01,9.869758882036121506e-01
-1.000000000000000000e+03,1.000000000000000000e+02,2.445422641536820763e+00,4.625195886739744827e-02,4.698768679521890590e+01,4.671447845607140437e+00,9.961932683271411682e-01
-9.899497487437186010e+02,1.000000000000000000e+02,2.630513035621076856e+00,5.798167530486746102e-02,6.442082236977515208e+01,5.740188783475371537e+00,1.014423127515400758e+00
-9.798994974874372019e+02,1.000000000000000000e+02,2.463083833667001343e+00,4.588734040932687663e-02,4.692853363338855388e+01,4.452003648241590561e+00,9.911355235647952844e-01
-9.698492462311558029e+02,1.000000000000000000e+02,2.565055427873485172e+00,4.716985753852070279e-02,5.571459617901479078e+01,4.484002319982291596e+00,9.971482543585040714e-01
-9.597989949748744039e+02,1.000000000000000000e+02,2.561341950321356364e+00,5.041960312769053904e-02,5.427295450978553504e+01,4.695144589116121203e+00,1.000834559036863025e+00
-9.497487437185930048e+02,1.000000000000000000e+02,2.665293262877586944e+00,5.190760461912730106e-02,6.267625420641508072e+01,4.734091247961078608e+00,1.006132019285396639e+00
-9.396984924623116058e+02,1.000000000000000000e+02,2.702762265472265835e+00,5.914583324249527568e-02,6.475900746458256663e+01,5.281919608290643886e+00,1.014133002242084913e+00
-9.296482412060302067e+02,1.000000000000000000e+02,2.657054197333944323e+00,4.818881605913134802e-02,5.944269068064053840e+01,4.212887257067617242e+00,9.962155494704575398e-01
-9.195979899497486940e+02,1.000000000000000000e+02,2.661327838949931301e+00,5.232019889060799539e-02,5.858720849497944982e+01,4.476832561324815885e+00,9.973366954317689492e-01
-9.095477386934672950e+02,1.000000000000000000e+02,2.692348808144880756e+00,4.965224057345725417e-02,5.996877946301327711e+01,4.157268344780505664e+00,1.001719876881975946e+00
-8.994974874371858959e+02,1.000000000000000000e+02,2.740980235009062405e+00,4.865204002574725906e-02,6.269337464405268179e+01,3.985067823629615535e+00,9.965505637593139454e-01
-8.894472361809044969e+02,1.000000000000000000e+02,2.745725768988773741e+00,4.918885886498348958e-02,6.174131329619592634e+01,3.940600084291280503e+00,9.884164000152899643e-01
-8.793969849246230979e+02,1.000000000000000000e+02,2.797579394254629648e+00,6.033179329517075751e-02,6.447750906534383830e+01,4.726025007266041023e+00,1.001496429359301388e+00
-8.693467336683416988e+02,1.000000000000000000e+02,2.811729950576137949e+00,5.205975307828052123e-02,6.415933655342263364e+01,3.986547139457054634e+00,9.949106484539440576e-01
-8.592964824120602998e+02,1.000000000000000000e+02,2.965702889026363920e+00,5.036990111803162085e-02,7.427228145527445236e+01,3.769635269650044584e+00,1.004789234609758664e+00
-8.492462311557789008e+02,1.000000000000000000e+02,2.962306295527895816e+00,4.762722877765241530e-02,7.236568021682344920e+01,3.482594227385088725e+00,9.943466972710469642e-01
