offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.736180904522613218e+03,6.000000000000000000e+02,-1.506823189242675198e+01,-1.506823189242675198e+01,-2.994836889680085278e+03,-2.994836889680085278e+03,-2.994997634938456940e+03,-8.933968522086738417e+00,-4.996645153187728283e+00,-4.996645153187728283e+00,-2.661550561406963222e+00
2.680904522613064728e+03,6.000000000000000000e+02,-1.506391455665624335e+01,-1.506391455665624335e+01,-2.994770952351370397e+03,-2.994770952351370397e+03,-2.995269630956335277e+03,-8.802481833184922166e+00,-4.994362851044115814e+00,-4.994362851044115814e+00,-2.666115165686114175e+00
2.625628140703517602e+03,6.000000000000000000e+02,-1.505925205959738378e+01,-1.505925205959738378e+01,-8.655551511111669427e+00,-2.994709357813444512e+03,-2.994709357813444512e+03,-2.995549075348363658e+03,-4.991944431659248949e+00,-4.991944431659248949e+00,-2.670952004460048546e+00
2.570351758793970021e+03,6.000000000000000000e+02,-1.505420191381517725e+01,-1.505420191381517725e+01,-8.500049310753521326e+00,-2.994653976232439163e+03,-2.994653976232439163e+03,-2.995825441002286880e+03,-4.989379065867524332e+00,-4.989379065867524332e+00,-2.676082736044071986e+00
2.515075376884421985e+03,6.000000000000000000e+02,-1.504871380193856112e+01,-1.504871380193856112e+01,-8.341693433761159682e+00,-2.994605641315975390e+03,-2.994605641315975390e+03,-2.996091442935977739e+03,-4.986654849721617211e+00,-4.986654849721617211e+00,-2.681531168339762239e+00
2.459798994974874404e+03,6.000000000000000000e+02,-1.504272753248346817e+01,-1.504272753248346817e+01,-8.185049067976336801e+00,-2.994564469260486021e+03,-2.994564469260486021e+03,-2.996342403951639881e+03,-4.983758677176865604e+00,-4.983758677176865604e+00,-2.687323513423870214e+00
2.404522613065326823e+03,6.000000000000000000e+02,-1.503617030216673811e+01,-1.503617030216673811e+01,-8.033625961895218381e+00,-2.994530133151655264e+03,-2.994530133151655264e+03,-2.996575613736021296e+03,-4.980676095425224048e+00,-4.980676095425224048e+00,-2.693488676930426262e+00
2.349246231155778787e+03,6.000000000000000000e+02,-1.502895298533535140e+01,-1.502895298533535140e+01,-2.994502072570176097e+03,-2.994502072570176097e+03,-2.996789769717486251e+03,-4.977391140111649293e+00,-4.977391140111649293e+00,-7.890025777047029898e+00,-2.700058587555131506e+00
2.293969849246231206e+03,6.000000000000000000e+02,-1.502096505038525720e+01,-1.502096505038525720e+01,-7.756105366980042604e+00,-2.994479640919897065e+03,-2.994479640919897065e+03,-2.996984529298020334e+03,-4.973886147443408845e+00,-4.973886147443408845e+00,-2.707068572894325786e+00
2.238693467336683625e+03,6.000000000000000000e+02,-1.501206753561427831e+01,-1.501206753561427831e+01,-7.633134749869889824e+00,-2.994462202772393539e+03,-2.994462202772393539e+03,-2.997160171239680039e+03,-4.970141539450196433e+00,-4.970141539450196433e+00,-2.714557788880578304e+00
2.183417085427135589e+03,6.000000000000000000e+02,-1.500208330341229157e+01,-1.500208330341229157e+01,-2.994449195715172209e+03,-2.994449195715172209e+03,-7.521938412797053886e+00,-2.997317350155591157e+03,-4.966135578246394289e+00,-4.966135578246394289e+00,-2.722569711287858407e+00
2.128140703517588008e+03,6.000000000000000000e+02,-1.499078357129781125e+01,-1.499078357129781125e+01,-2.994440169821587915e+03,-2.994440169821587915e+03,-7.423015382461149336e+00,-2.997456924437331963e+03,-4.961844084281437972e+00,-4.961844084281437972e+00,-2.731152699219074442e+00
2.072864321608040427e+03,6.000000000000000000e+02,-1.497786965982879792e+01,-1.497786965982879792e+01,-2.994434815179290126e+03,-2.994434815179290126e+03,-7.336637678649062799e+00,-2.997579839248673579e+03,-4.957240112812087318e+00,-4.957240112812087318e+00,-2.740360642155363458e+00
2.017587939698492619e+03,6.000000000000000000e+02,-1.496294954125744425e+01,-1.496294954125744425e+01,-2.994432984567819403e+03,-2.994432984567819403e+03,-7.262929029210465792e+00,-2.997687049358200966e+03,-4.952293581841331616e+00,-4.952293581841331616e+00,-2.750253704097608942e+00
1.962311557788944810e+03,6.000000000000000000e+02,-1.494551167165082006e+01,-1.494551167165082006e+01,-2.994434713264997754e+03,-2.994434713264997754e+03,-7.201926720749876942e+00,-2.997779470011526882e+03,-4.946970843596091072e+00,-4.946970843596091072e+00,-2.760899180589058144e+00
1.907035175879397229e+03,6.000000000000000000e+02,-1.492490784276924387e+01,-1.492490784276924387e+01,-7.153629695290653068e+00,-2.994440227068657350e+03,-2.994440227068657350e+03,-2.997857947087416960e+03,-4.941234190386012415e+00,-4.941234190386012415e+00,-2.772372487009231445e+00
1.851758793969849194e+03,6.000000000000000000e+02,-1.490038203599510780e+01,-1.490038203599510780e+01,-2.994449903233936311e+03,-2.994449903233936311e+03,-7.118035830637609251e+00,-2.997923240235058074e+03,-4.935041284136786999e+00,-4.935041284136786999e+00,-2.784758299503566015e+00
1.796482412060301840e+03,6.000000000000000000e+02,-1.487124086266476297e+01,-1.487124086266476297e+01,-2.994464089667268127e+03,-2.994464089667268127e+03,-7.095170984630923883e+00,-2.997976014561053944e+03,-4.928344497262969526e+00,-4.928344497262969526e+00,-2.798151873254929534e+00
1.741206030150754032e+03,6.000000000000000000e+02,-1.483735958521117482e+01,-1.483735958521117482e+01,-2.994482588824891536e+03,-2.994482588824891536e+03,-7.085111970433783490e+00,-2.998016837814916016e+03,-4.921090150634881866e+00,-4.921090150634881866e+00,-2.812660566504155302e+00
1.685929648241205996e+03,6.000000000000000000e+02,-1.480023573944936288e+01,-1.480023573944936288e+01,-2.994503594438391701e+03,-2.994503594438391701e+03,-7.088005230846681215e+00,-2.998046181019025425e+03,-4.913217632548139591e+00,-4.913217632548139591e+00,-2.828405602683833564e+00
1.630653266331658415e+03,6.000000000000000000e+02,-1.476422457495436902e+01,-1.476422457495436902e+01,-2.994522446814565228e+03,-2.994522446814565228e+03,-7.104082624022170833e+00,-2.998064421202490848e+03,-4.904658380335661150e+00,-4.904658380335661150e+00,-2.845524107108287293e+00
1.575376884422110834e+03,6.000000000000000000e+02,-1.473593896975035022e+01,-1.473593896975035022e+01,-2.994532223913917733e+03,-2.994532223913917733e+03,-7.133675429125124090e+00,-2.998071845409104753e+03,-4.895334704646302271e+00,-4.895334704646302271e+00,-2.864171458488324440e+00
1.520100502512563025e+03,6.000000000000000000e+02,-7.177227423218937474e+00,-2.998068655521416076e+03,-1.471975664977230736e+01,-1.471975664977230736e+01,-2.994528225180690242e+03,-2.994528225180690242e+03,-4.885158434588902310e+00,-4.885158434588902310e+00,-2.884523998602753991e+00
1.464824120603015217e+03,6.000000000000000000e+02,-7.235307657400426251e+00,-2.998054973723989406e+03,-1.471336239068477880e+01,-1.471336239068477880e+01,-2.994512420221401953e+03,-2.994512420221401953e+03,-4.874029361501015956e+00,-4.874029361501015956e+00,-2.906782144777905863e+00
1.409547738693467636e+03,6.000000000000000000e+02,-1.470982173412903649e+01,-1.470982173412903649e+01,-2.994491365564017542e+03,-2.994491365564017542e+03,-7.308623353531435107e+00,-2.998030848655736463e+03,-4.861833459939816748e+00,-4.861833459939816748e+00,-2.931173947898267684e+00
1.354271356783920055e+03,6.000000000000000000e+02,-1.470297271387926230e+01,-1.470297271387926230e+01,-2.994470802772272236e+03,-2.994470802772272236e+03,-7.398033130294693116e+00,-2.997996262502959780e+03,-4.848440868356192368e+00,-4.848440868356192368e+00,-2.957959131066077774e+00
1.298994974874372019e+03,6.000000000000000000e+02,-1.468961873319813094e+01,-1.468961873319813094e+01,-2.994453454567929384e+03,-2.994453454567929384e+03,-7.504560520327371975e+00,-2.997951139482981944e+03,-4.833703620440473969e+00,-4.833703620440473969e+00,-2.987433626902443518e+00
1.243718592964823983e+03,6.000000000000000000e+02,-2.994439836323597774e+03,-2.994439836323597774e+03,-1.466870507690782688e+01,-1.466870507690782688e+01,-7.629407421178926896e+00,-2.997895356383369744e+03,-4.817453134405013770e+00,-4.817453134405013770e+00,-3.019934598971631967e+00
1.188442211055276857e+03,6.000000000000000000e+02,-1.464005513458482710e+01,-1.464005513458482710e+01,-2.994429506793572273e+03,-2.994429506793572273e+03,-7.773966680928377393e+00,-2.997828756068317489e+03,-4.799497495955279192e+00,-4.799497495955279192e+00,-3.055845875869664940e+00
1.133165829145728821e+03,6.000000000000000000e+02,-1.460363256823075062e+01,-1.460363256823075062e+01,-2.994421791964996373e+03,-2.994421791964996373e+03,-7.939832383909554814e+00,-2.997751165155182207e+03,-4.779618618147002174e+00,-4.779618618147002174e+00,-3.095603631485738472e+00
1.077889447236180786e+03,6.000000000000000000e+02,-1.455924258912750702e+01,-1.455924258912750702e+01,-2.994416069271678680e+03,-2.994416069271678680e+03,-8.128805476216330206e+00,-2.997662417407727844e+03,-4.757569438086875380e+00,-4.757569438086875380e+00,-3.139701991606674625e+00
1.022613065326633659e+03,6.000000000000000000e+02,-2.994411841021114924e+03,-2.994411841021114924e+03,-1.450644437822506916e+01,-1.450644437822506916e+01,-8.342891020732325913e+00,-2.997562384786142502e+03,-4.733071431030793974e+00,-4.733071431030793974e+00,-3.188698005718519468e+00
9.673366834170856237e+02,6.000000000000000000e+02,-2.994408730964401911e+03,-2.994408730964401911e+03,-1.444454236876140385e+01,-1.444454236876140385e+01,-8.584281421265657741e+00,-2.997451018517960165e+03,-4.705812908134475947e+00,-4.705812908134475947e+00,-3.243215051511384672e+00
9.120603015075377016e+02,6.000000000000000000e+02,-2.994406460564147437e+03,-2.994406460564147437e+03,-1.437260266821272126e+01,-1.437260266821272126e+01,-8.855317181876591448e+00,-2.997328402958964034e+03,-4.675448843654748998e+00,-4.675448843654748998e+00,-3.303943180469545826e+00
8.567839195979905753e+02,6.000000000000000000e+02,-2.994404824611060121e+03,-2.994404824611060121e+03,-1.428947958418757480e+01,-1.428947958418757480e+01,-9.158412917490650784e+00,-2.997194825297579428e+03,-4.641603388065277613e+00,-4.641603388065277613e+00,-3.371634091649792442e+00
8.015075376884424259e+02,6.000000000000000000e+02,-2.994403671449906597e+03,-2.994403671449906597e+03,-1.419385419434462392e+01,-1.419385419434462392e+01,-9.495931175656574297e+00,-2.997050864141393504e+03,-4.603876808457243897e+00,-4.603876808457243897e+00,-3.447087250865915387e+00
7.462311557788943901e+02,6.000000000000000000e+02,-2.994402888218900443e+03,-2.994402888218900443e+03,-1.408429532651598493e+01,-1.408429532651598493e+01,-9.869980098864209239e+00,-2.996897499415864786e+03,-4.561859396307227144e+00,-4.561859396307227144e+00,-3.531122075166438723e+00
6.909547738693472638e+02,6.000000000000000000e+02,-2.994402390191019549e+03,-2.994402390191019549e+03,-1.395935921077193598e+01,-1.395935921077193598e+01,-1.028210343985976216e+01,-2.996736244362116395e+03,-4.515155905763094779e+00,-4.515155905763094779e+00,-3.624529056254434778e+00
6.356783919597992281e+02,6.000000000000000000e+02,-2.994402113166775962e+03,-2.994402113166775962e+03,-1.381774939319666373e+01,-1.381774939319666373e+01,-1.073282434402165286e+01,-2.996569297141601055e+03,-4.463425261116981346e+00,-4.463425261116981346e+00,-3.727990345546234874e+00
5.804020100502511923e+02,6.000000000000000000e+02,-2.994402008050332370e+03,-2.994402008050332370e+03,-1.365856278100022791e+01,-1.365856278100022791e+01,-1.122100100873445072e+01,-2.996399703934150239e+03,-4.406441343269989375e+00,-4.406441343269989375e+00,-3.841958181240403114e+00
5.251256281407040660e+02,6.000000000000000000e+02,-2.994402036964928811e+03,-2.994402036964928811e+03,-1.348164814669246425e+01,-1.348164814669246425e+01,-1.174295954958459198e+01,-2.996231516832725902e+03,-3.966478821800318855e+00,-4.344181022990596830e+00,-4.344181022990596830e+00
4.698492462311560303e+02,6.000000000000000000e+02,-2.994402170449711775e+03,-2.994402170449711775e+03,-1.328809441099247124e+01,-1.328809441099247124e+01,-1.229139869614307123e+01,-2.996069918188004067e+03,-4.276944071159618943e+00,-4.276944071159618943e+00,-4.100952725460256687e+00
4.145728643216079945e+02,6.000000000000000000e+02,-2.994402385418849917e+03,-2.994402385418849917e+03,-1.308083870223458689e+01,-1.308083870223458689e+01,-1.285412888193144276e+01,-2.995921269481465060e+03,-4.205504215407245283e+00,-4.205504215407245283e+00,-4.243832436966133770e+00
3.592964824120608682e+02,6.000000000000000000e+02,-2.994402663661079714e+03,-2.994402663661079714e+03,-1.286532820346360495e+01,-1.286532820346360495e+01,-1.341283221561617189e+01,-2.995793030660855493e+03,-4.131278949318129889e+00,-4.131278949318129889e+00,-4.392282969143211702e+00
3.040201005025128325e+02,6.000000000000000000e+02,-2.994402990725830023e+03,-2.994402990725830023e+03,-1.265007997122080496e+01,-1.265007997122080496e+01,-2.995693491483830257e+03,-1.394221372762961231e+01,-4.541869096531470973e+00,-4.056485885624397270e+00,-4.056485885624397270e+00
2.487437185929647967e+02,6.000000000000000000e+02,-2.994403355088094486e+03,-2.994403355088094486e+03,-1.244687355870303236e+01,-1.244687355870303236e+01,-1.441012063705965396e+01,-2.995631268674896091e+03,-3.984227176872536802e+00,-3.984227176872536802e+00,-4.686386514035479678e+00
1.934673366834176704e+02,6.000000000000000000e+02,-2.994403747516582371e+03,-2.994403747516582371e+03,-1.227023504519752350e+01,-1.227023504519752350e+01,-2.995614560142028949e+03,-1.477932133997377839e+01,-4.817999772219158316e+00,-3.918420547780442575e+00,-3.918420547780442575e+00
1.381909547738696347e+02,6.000000000000000000e+02,-2.994404160591127493e+03,-2.994404160591127493e+03,-1.213592409317823240e+01,-1.213592409317823240e+01,-2.995650212179759365e+03,-1.501146505718785029e+01,-4.927847993015246786e+00,-3.863496437382480053e+00,-3.863496437382480053e+00
