offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-6.783919597989950034e+02,1.000000000000000000e+02,4.901430330043357486e+00,0.000000000000000000e+00,1.384297951820425396e+02,0.000000000000000000e+00,9.990288708493233472e-01
-6.683417085427136044e+02,1.000000000000000000e+02,5.128804079405453464e+00,0.000000000000000000e+00,1.448864247470730504e+02,0.000000000000000000e+00,9.990216956801141190e-01
-6.582914572864322054e+02,1.000000000000000000e+02,5.377822307460927931e+00,0.000000000000000000e+00,1.517549557594873590e+02,0.000000000000000000e+00,9.990245958895165312e-01
-6.482412060301508063e+02,1.000000000000000000e+02,5.650525923617164992e+00,0.000000000000000000e+00,1.590517074465919904e+02,0.000000000000000000e+00,9.990401670554011071e-01
-6.381909547738692936e+02,1.000000000000000000e+02,5.949063452643294170e+00,0.000000000000000000e+00,1.667895584595463561e+02,0.000000000000000000e+00,9.990714203478415767e-01
-6.281407035175878946e+02,1.000000000000000000e+02,6.275661495134126078e+00,0.000000000000000000e+00,1.749764793064790922e+02,0.000000000000000000e+00,9.991217899427410343e-01
-6.180904522613064955e+02,1.000000000000000000e+02,6.632580202953421100e+00,0.000000000000000000e+00,1.836137319175118705e+02,0.000000000000000000e+00,9.991951117126469661e-01
-6.080402010050250965e+02,1.000000000000000000e+02,7.022049971143601077e+00,0.000000000000000000e+00,1.926937088371152811e+02,0.000000000000000000e+00,9.992955593979179207e-01
-5.979899497487436975e+02,1.000000000000000000e+02,7.446185347406976796e+00,0.000000000000000000e+00,2.021974055303068099e+02,0.000000000000000000e+00,9.994275217698737057e-01
-5.879396984924622984e+02,1.000000000000000000e+02,7.906872376464838759e+00,0.000000000000000000e+00,2.120915544840560187e+02,0.000000000000000000e+00,9.995954024309497976e-01
-5.778894472361807857e+02,1.000000000000000000e+02,8.405626512624076341e+00,0.000000000000000000e+00,2.223255038628257410e+02,0.000000000000000000e+00,9.998033249210791507e-01
-5.678391959798993867e+02,1.000000000000000000e+02,8.943420151899417192e+00,0.000000000000000000e+00,2.328279986211390451e+02,0.000000000000000000e+00,1.000054729499762374e+00
-5.577889447236179876e+02,1.000000000000000000e+02,9.520482181123945509e+00,0.000000000000000000e+00,2.435041213660638562e+02,0.000000000000000000e+00,1.000351860138853022e+00
-5.477386934673365886e+02,1.000000000000000000e+02,1.013607690576804998e+01,0.000000000000000000e+00,2.542327656697642908e+02,0.000000000000000000e+00,1.000695156782825723e+00
-5.376884422110551895e+02,1.000000000000000000e+02,1.078827647181736005e+01,0.000000000000000000e+00,2.648651364648401341e+02,0.000000000000000000e+00,1.001082595413871790e+00
-5.276381909547737905e+02,1.000000000000000000e+02,1.147374895380965043e+01,0.000000000000000000e+00,2.752248719450254839e+02,0.000000000000000000e+00,1.001509049877662649e+00
-5.175879396984923915e+02,1.000000000000000000e+02,1.218759257524585138e+01,0.000000000000000000e+00,2.851104218744635546e+02,0.000000000000000000e+00,1.001965781732379490e+00
-5.075376884422109924e+02,1.000000000000000000e+02,1.292325304852499102e+01,0.000000000000000000e+00,2.943002494577150969e+02,0.000000000000000000e+00,1.002440187022001883e+00
-4.974874371859295934e+02,1.000000000000000000e+02,1.367256301661827145e+01,0.000000000000000000e+00,3.025612025102564644e+02,0.000000000000000000e+00,1.002915930481208751e+00
-4.874371859296481944e+02,1.000000000000000000e+02,1.442593705930821990e+01,0.000000000000000000e+00,3.096600013279656878e+02,0.000000000000000000e+00,1.003373567036841107e+00
-4.773869346733667953e+02,1.000000000000000000e+02,1.517274061331214163e+01,0.000000000000000000e+00,3.153772405884189425e+02,0.000000000000000000e+00,1.003791684139984097e+00
-4.673366834170853963e+02,1.000000000000000000e+02,1.590182646445893333e+01,0.000000000000000000e+00,3.195226872788455807e+02,0.000000000000000000e+00,1.004148498957181390e+00
-4.572864321608039972e+02,1.000000000000000000e+02,1.660220194781544478e+01,0.000000000000000000e+00,3.219501333885863232e+02,0.000000000000000000e+00,1.004423740806967835e+00
-4.472361809045225982e+02,1.000000000000000000e+02,1.726375976743793217e+01,0.000000000000000000e+00,3.225697902158504462e+02,0.000000000000000000e+00,1.004600550286540273e+00
-4.371859296482411992e+02,1.000000000000000000e+02,1.787798488296401445e+01,0.000000000000000000e+00,3.213563505281614425e+02,0.000000000000000000e+00,1.004667092726928335e+00
